t,pos_pelvis_tilt,pos_pelvis_list,pos_pelvis_rotation,pos_pelvis_tx,pos_pelvis_ty,pos_pelvis_tz,pos_hip_flexion_r,pos_hip_adduction_r,pos_hip_rotation_r,pos_knee_angle_r,pos_ankle_angle_r,pos_subtalar_angle_r,pos_mtp_angle_r,pos_hip_flexion_l,pos_hip_adduction_l,pos_hip_rotation_l,pos_knee_angle_l,pos_ankle_angle_l,pos_subtalar_angle_l,pos_mtp_angle_l,pos_lumbar_extension,pos_lumbar_bending,pos_lumbar_rotation,vel_pelvis_tilt,vel_pelvis_list,vel_pelvis_rotation,vel_pelvis_tx,vel_pelvis_ty,vel_pelvis_tz,vel_hip_flexion_r,vel_hip_adduction_r,vel_hip_rotation_r,vel_knee_angle_r,vel_ankle_angle_r,vel_subtalar_angle_r,vel_mtp_angle_r,vel_hip_flexion_l,vel_hip_adduction_l,vel_hip_rotation_l,vel_knee_angle_l,vel_ankle_angle_l,vel_subtalar_angle_l,vel_mtp_angle_l,vel_lumbar_extension,vel_lumbar_bending,vel_lumbar_rotation
1780,-0.029740222927167197,-0.17044158741261456,1.5039119983604512,0.49333217864152024,0.9278179899717388,-1.0678125960356781,0.5200684813339906,-0.14145949749788142,-0.165195407865214,0.5287719169588205,0.14638588075725142,-0.1668263859076011,-4.658470763759547e-05,0.16952239588423093,0.04775134599478294,-0.18064374162266444,0.14443018908076752,0.1616458836930261,-0.014598238890383435,0.00020378799071900678,0.0428939020570487,-0.01323768958083387,-0.0011489354577346002,-0.036671009183697756,-0.01563701552908622,0.0470703053422864,-0.0032584714779078446,-0.04037673812246337,0.102309154347281,0.27250706861334,0.1152109948808704,-1.0719675219168199,-3.6688927228519814,-0.44407085692050163,2.2271315151445235,3.554952124273235e-15,-0.6246327135044127,0.10599647399972423,0.11568244233479397,-0.2616463475413905,0.48156655870202975,0.16262708118784075,-6.183963230131116e-14,-0.008634654687477024,-0.008606764108494662,-0.00031542871833004207
1781,-0.029694916341229723,-0.17096832644523283,1.5041993874120647,0.4933701531957152,0.9275763085219008,-1.0672173219144017,0.5218692752107277,-0.1406018758283977,-0.17073449752234163,0.5106080988854932,0.1438124785839092,-0.1549735490074185,-4.658470763759547e-05,0.16713004457390462,0.047850292147730254,-0.18067138875863703,0.1436495611982871,0.16416717138244838,-0.013006904090567324,0.00020378799071900678,0.042850821971898254,-0.013280674035055244,-0.0011505047170596446,0.009061633906026358,-0.1053514887259088,0.0574798193338998,0.007595176302496411,-0.04833797945694813,0.11905898555638605,0.36017136390998555,0.17153032915483227,-1.107856652779298,-3.632890589975314,-0.5146984241977952,2.370650238036522,0.0,-0.4784869859471932,0.019789922278753508,-0.005529620463555819,-0.15613103352427493,0.5042751631042354,0.31827808428898113,0.0,-0.008616318184126733,-0.008597191329799128,-0.00031386283501464503
1782,-0.02949936278944762,-0.17193427558235114,1.504329543011564,0.4934712679662455,0.9272970905864633,-1.0665459379598574,0.5241110590253065,-0.13937082853495852,-0.1759347388120218,0.49259352026696607,0.14071614360718163,-0.14264171689100605,-4.658470763759547e-05,0.1653394153242048,0.047554295648274465,-0.18181823557962568,0.14320577459974748,0.166733583829695,-0.010209055527479492,0.00020378799071900678,0.04280782846168467,-0.013323629019760206,-0.0011520672406766927,0.03911207738579358,-0.19319657995170908,0.026032029760734047,0.02022366095521126,-0.05584553897799661,0.13428148426050646,0.4483724342461753,0.24621806440117605,-1.0400846105490331,-3.603041655747498,-0.6192886404694331,2.4664526297286034,0.0,-0.35813836744608113,-0.05920136907325817,-0.2293773813023847,-0.08876042202598208,0.5133004301165538,0.5595892711534847,0.0,-0.00859900259154753,-0.008591297220507837,-0.00031251564632898466
1783,-0.029277413682015016,-0.17307376768490731,1.5042964495757418,0.49361466583482466,0.9269983234181386,-1.0658469317465786,0.5265278794094894,-0.13786261991422183,-0.1803560574559471,0.47474929712476904,0.1368792836399552,-0.1300771427657935,-4.658470763759547e-05,0.16383318980969613,0.047048747003810926,-0.18388924440384774,0.14301678158026493,0.16932700247717816,-0.006463122273496371,0.00020378799071900678,0.042764922289209584,-0.013366549770946578,-0.0011536218459398248,0.04439137303568138,-0.22790638620227058,-0.006618918506167447,0.028680576147625654,-0.05975552221556795,0.13980612910254692,0.48338097177110656,0.3016522673743278,-0.8842946362904373,-3.568969369600833,-0.7673988152556139,2.5130026584862395,0.0,-0.30125563226569185,-0.10111326296222534,-0.4142162423615345,-0.037799925064070754,0.5187018589524001,0.7492128369780573,0.0,-0.008581534433307655,-0.00858445027747841,-0.00031093192019205116
1784,-0.029131165421960356,-0.1740673837418499,1.5042483109761922,0.4937670520840736,0.926700702002145,-1.0651766606381443,0.5287703709678007,-0.13627465271380665,-0.18404617714027427,0.457067835994068,0.13235868160894287,-0.11745351029308562,-4.658470763759547e-05,0.16225874310686456,0.046566235016066375,-0.18616668619004245,0.14299680040155466,0.17193981883401172,-0.0024979454978699273,0.00020378799071900678,0.04272186344884088,-0.013409538809822631,-0.0011551826050563022,0.02925067436856957,-0.1987301573239043,-0.009628056425832992,0.03047831511542797,-0.05952636373988999,0.13405890725909997,0.4485139879401818,0.31760454086738016,-0.7380497328786066,-3.5364158295035892,-0.9041520077545852,2.5248147408363852,0.0,-0.314900346834773,-0.09650577057923346,-0.4555042778386362,-0.003996375421737611,0.522581536423382,0.7930630739423153,0.0,-0.008612069079265879,-0.008598108292784137,-0.00031216273388001025
1785,-0.02910829073766005,-0.17481312278435845,1.5042956131056875,0.49390785033942247,0.9264105609979622,-1.0645550457769097,0.5307019202872976,-0.13475158642114748,-0.18750851046914835,0.4394978831387452,0.1274564965095276,-0.10481750293953217,-4.658470763759547e-05,0.16046880216329765,0.04625790237058819,-0.18802773996239489,0.14304565612010448,0.17460033079901177,0.0010388420446515358,0.00020378799071900678,0.04267863133345385,-0.013452594827065309,-0.001156750858751155,0.0045750967669770685,-0.1491530216372741,0.009460756567570026,0.028160635328807887,-0.05803022908547285,0.12432731768460303,0.3863233665160852,0.3046239056223094,-0.6924908694331792,-3.5141133949223313,-0.9804712889155592,2.5272898035128835,0.0,-0.3580007014078493,-0.061668684514340356,-0.37222376428364545,0.009771485238929206,0.532120991475824,0.7073822326395078,0.0,-0.008646725294221107,-0.008611504434325368,-0.0003136617019464175
1786,-0.02920194585944963,-0.17545262044713578,1.5044398492776185,0.49403645280411607,0.9261187133488314,-1.0639586729297597,0.5324652521550098,-0.13333917284381355,-0.19127707120186996,0.422042948517899,0.12243418628640028,-0.09202922628706531,-4.658470763759547e-05,0.15861601526600158,0.046116708897354315,-0.1894239173943014,0.14320970788215234,0.1773800326165047,0.004102974511264667,0.00020378799071900678,0.04263528870425926,-0.013495756177483562,-0.0011583315204557333,-0.018731679059920812,-0.12790400300399832,0.028848242678218262,0.025721391942316922,-0.05837157000544294,0.11927873841182143,0.3526787002245073,0.28249258903251406,-0.7537384909045648,-3.4911089439848437,-1.0044971534001783,2.557744727743652,0.0,-0.3705703314822632,-0.028239681668607866,-0.2792452464472362,0.03281149922370879,0.5559597951785407,0.6128479133328787,0.0,-0.008668828828286134,-0.008632571805778724,-0.000316143390630462
1787,-0.02935113905155692,-0.17616362508590405,1.5046490138854072,0.4941655252266813,0.9258140500179527,-1.063355681611928,0.5342597974092886,-0.1320197319770639,-0.19560739510966885,0.40479938640876517,0.11740453612185492,-0.0787894289549474,-4.658470763759547e-05,0.15695271032246405,0.0459966224521852,-0.19079363153919773,0.1436650317717002,0.18033619145612334,0.0072748518781183425,0.00020378799071900678,0.04259204486044067,-0.013538962584168344,-0.001159916197184951,-0.029839681365828003,-0.1422058980761911,0.041834383736041134,0.02581538680191057,-0.060934795943879516,0.12060247881495749,0.3589215957369506,0.26389739698409104,-0.8660950529607412,-3.4488329640295516,-1.0059651929941091,2.648052020057502,0.0,-0.33267261614507015,-0.024018128505652273,-0.27395240405193405,0.09106796087978897,0.5912524331375666,0.6343976465784729,0.0,-0.008649071062521298,-0.008641583374053081,-0.00031694642362565997
1788,-0.02945293778868467,-0.17698820092962278,1.5049290129447297,0.49431250408930416,0.925494666365708,-1.062738341177572,0.5361207416518218,-0.13073011663041542,-0.20045906327207197,0.38787657274393417,0.11242659092431519,-0.06484994160853595,-4.658470763759547e-05,0.1555852888158788,0.04571860560183725,-0.1925232348807128,0.14454671426338997,0.18344699443394227,0.011048215474905653,0.00020378799071900678,0.042548908685772685,-0.013582100059793016,-0.0011614907745499253,-0.020360459056009052,-0.16492093299291524,0.05600176921549585,0.029396799989537037,-0.06387896312040107,0.1234724024282642,0.37220185755411084,0.25793208446668797,-0.970367548371309,-3.384681032956868,-0.9956238381461678,2.7879949141431517,0.0,-0.273493860362885,-0.05560531356382538,-0.34593275920368727,0.1763426617947286,0.6221823418271758,0.7546990972924276,0.0,-0.008627536479732911,-0.00862779668016421,-0.00031492648017670996
1789,-0.0293789325960946,-0.177832579417644,1.505290819408363,0.49449915623782115,0.9251678356319886,-1.0621265703440834,0.5379118531117937,-0.12932438294671694,-0.20557113665429583,0.37132028872787215,0.1075975096882929,-0.05020596023696917,-4.658470763759547e-05,0.15437227166502307,0.045170560280554835,-0.19447199788065647,0.14576395622442198,0.18661445890662903,0.0150712415957998,0.00020378799071900678,0.042505777975649396,-0.013625081367643007,-0.0011630458217000187,0.014801555855956088,-0.16888160028503982,0.07236382195743649,0.037331734506952,-0.06536843147463328,0.1223584433200966,0.358234812871417,0.28115656360920793,-1.0224504127144833,-3.3113725409545647,-0.9658500051998155,2.9288986439839033,0.0,-0.24261190984364367,-0.10961289540168584,-0.3897662229387524,0.24345690141270113,0.633515036896476,0.8046333473953333,0.0,-0.00862644353259293,-0.008596562033527438,-0.00031102030067334306
1790,-0.02902909862372445,-0.17854599751442254,1.50569631835644,0.4947453908044948,0.924843783797974,-1.0615562556873497,0.5394392191454176,-0.12761724343538663,-0.21058171763656444,0.3551122685442875,0.10309252964893564,-0.03506832364188993,-4.658470763759547e-05,0.15293899671355,0.044371719579049805,-0.19599839193950938,0.14688907549680766,0.18970809796585547,0.018316465950026214,0.00020378799071900678,0.04246251938603661,-0.013667920612809999,-0.001164582884709105,0.06996924001036264,-0.1426886065496758,0.08110262428125076,0.04924863465292003,-0.06481263210758,0.11406691816713746,0.3054838838728678,0.341439836131922,-1.002151223234445,-3.2417173398989174,-0.9010275002170609,3.027633139614206,0.0,-0.2866650096930883,-0.15977372464704936,-0.3052894821240167,0.22503171969399943,0.6187494381232271,0.6490675567897377,0.0,-0.008652020324442058,-0.008568148503829486,-0.00030742334675265136
1791,-0.028426095740169216,-0.1790198992587505,1.5061011383086487,0.49504936819604195,0.9245290498112799,-1.061055269537858,0.5405924331292986,-0.12557038973014492,-0.21525215903628453,0.3392374188211758,0.09914288587123785,-0.019643132328551187,-4.658470763759547e-05,0.15093389721651604,0.04346846379420809,-0.19651907724613393,0.14744243362018164,0.1926466711319787,0.020147293196904194,0.00020378799071900678,0.04241907977189319,-0.013710654765274777,-0.0011661056867504948,0.12060479204053695,-0.09478366170546831,0.08096682036100365,0.06079760328245503,-0.06294899750650586,0.10020073207346784,0.23065085839091107,0.4093850497075895,-0.9341209289576474,-3.175080918755324,-0.7899563657721895,3.085146093435406,0.0,-0.40103391618062506,-0.18065747123457812,-0.10414070120821434,0.11067549295947562,0.5877351755047301,0.36617824788833203,0.0,-0.008688226496032667,-0.008547129228729517,-0.00030457105352117036
1792,-0.027715845115876818,-0.1792983830334269,1.5065288506788188,0.49538316919447667,0.9242194057124635,-1.0606140359832024,0.541476770338457,-0.12337523179026974,-0.21967251788543762,0.3237585577441068,0.09592449124004973,-0.003896263280256041,-4.658470763759547e-05,0.14842265137279206,0.042599041581634425,-0.19610435038439178,0.14742823289763815,0.19549082364242173,0.021084276972901467,0.00020378799071900678,0.04237545557329167,-0.01375329073152384,-0.0011676153490021736,0.1420550899100301,-0.05569870169357952,0.08554546398418675,0.06676253314376615,-0.061930984349779415,0.08824979540195277,0.17687362384641825,0.4390469333643398,-0.8841026706264887,-3.0958804213633138,-0.6437014246272155,3.1494838891350754,0.0,-0.5022667237664219,-0.17389052026525717,0.08294827152257792,-0.002840243779739749,0.5688503843151749,0.18740330524332724,0.0,-0.008725144678000566,-0.008527491299209579,-0.0003019430037244588
1793,-0.027032654763985146,-0.17956399197483836,1.5070406655130204,0.4957202316399122,0.923901787823638,-1.0601887800200267,0.5423665231815481,-0.12126046421568883,-0.22416802035989433,0.30879772882552564,0.09347376659681265,0.012380911985350383,-4.658470763759547e-05,0.14586479474394107,0.04175826017514923,-0.19545338616440383,0.14734400166208556,0.19838225531296394,0.022268371726226237,0.00020378799071900678,0.04233186683243996,-0.013795971191751166,-0.0011691302239488738,0.13664284626335294,-0.05312364503825919,0.10236654471402913,0.06741484534327641,-0.06352579809289148,0.08505416541362401,0.1779567884912967,0.42296829833159416,-0.8991319209834387,-2.9922703683294305,-0.49016206059179307,3.2555488397362145,0.0,-0.511589206627444,-0.16816215883221264,0.13019739460381122,-0.016846835934255903,0.5783065468429434,0.23682722815361779,0.0,-0.008718052880169795,-0.008536390405900313,-0.00030298557916838797
1794,-0.026375673140515712,-0.179970317464854,1.5076523283123104,0.4960628505615285,0.9235665843800644,-1.0597446115698261,0.5434600811015964,-0.11924263205054575,-0.22892565824505623,0.29442880068396754,0.09173991306078803,0.029203092805840287,-4.658470763759547e-05,0.1436141662263935,0.04082748972804418,-0.1951794357067467,0.14757404026106535,0.20140936981038673,0.024227456640818074,0.00020378799071900678,0.04228840367511921,-0.013838681689129502,-0.0011706475889807736,0.13140091736514475,-0.08126793844696137,0.12233683572518154,0.0685261794223276,-0.06704303197540655,0.08883679502753161,0.2187192285949068,0.4035805388109653,-0.9515608355985115,-2.8738860752053053,-0.3467828278168503,3.3645537606084357,0.0,-0.45014143666937007,-0.1861605960302163,0.05479200659928789,0.0460093278952185,0.6054440607183754,0.3918306780243763,0.0,-0.008692935296077592,-0.008542398046078805,-0.0003034836136154183
1795,-0.025626853308168888,-0.18054653347771152,1.508340241460912,0.49643556960404417,0.923213127780837,-1.0592803298261084,0.5447520529552017,-0.11713319217612587,-0.23379132354638033,0.2806233968433442,0.09064659012306626,0.046250439454707706,-4.658470763759547e-05,0.14164094961804394,0.039706447114592064,-0.19518357929946384,0.14802208265465774,0.20460584435042364,0.026399108101740364,0.00020378799071900678,0.04224503999762518,-0.013881330253793839,-0.0011721569478211097,0.14976920114138417,-0.11524723064569209,0.1375874386203261,0.07454641401898703,-0.07069379070602792,0.09285959433420053,0.25840340233136144,0.421902721055764,-0.9731670740033815,-2.761177275666372,-0.2186722304869454,3.409588500319789,0.0,-0.39465711556441396,-0.22421635940914755,-0.0008287475094723353,0.08961161078694084,0.6393172531632018,0.43434547325024575,0.0,-0.008673038635314325,-0.008530011070334503,-0.0003018823193349011
1796,-0.024715808375034155,-0.18126648800099368,1.5091010788485761,0.49685001796176553,0.9228443619295059,-1.058807638312543,0.5461614572597399,-0.11480739284415703,-0.23844092487471397,0.2673169287451437,0.09006640819799774,0.0631674876242117,-4.658470763759547e-05,0.1398033136526249,0.038407663371368965,-0.19495876284291908,0.1484710227145196,0.20796897226961658,0.027913745760033037,0.00020378799071900678,0.042201709272667316,-0.013923878854427023,-0.0011736542549030595,0.18221535534371083,-0.1439959375436977,0.15217279621433222,0.08289256877152013,-0.07375574814703109,0.0945416070927477,0.28189071343685246,0.4651761250399205,-0.9299527689965316,-2.6613866393401966,-0.11604044081185218,3.38352789358741,0.0,-0.3675400391933155,-0.25976582787386293,0.04496486290249714,0.08979115031602442,0.6726490939953104,0.3029381198281138,0.0,-0.008666447897724546,-0.008510017565298981,-0.0002994718834090491
1797,-0.023742921698968272,-0.18210703029316347,1.5099460777420415,0.49728596410981823,0.9224621324694111,-1.0583300650769039,0.5476568631727662,-0.11238384163406392,-0.24261744345178132,0.2544899950489977,0.08981647846417916,0.07980575632467501,-4.658470763759547e-05,0.13814466719263002,0.0370466511728819,-0.1943783168593308,0.1490505960693586,0.2114375252401943,0.028638978174315426,0.00020378799071900678,0.04215844536435763,-0.013966367128620745,-0.0011751440070528185,0.19458413623852489,-0.16811433429758693,0.16900568571084887,0.08719227711943969,-0.07644856401798346,0.0955179856335147,0.29909163633412256,0.4847271840054097,-0.8353329116286204,-2.565476406713961,-0.04998769391320197,3.3277700509539034,0.0,-0.33174088687112047,-0.2722119539385763,0.11609325436172148,0.11591872251170347,0.693734841252702,0.14505155263917116,0.0,-0.008653084101002656,-0.00849795185569084,-0.0002979608441576824
1798,-0.022874751544374176,-0.1830266450688114,1.5108531327542671,0.49771534127925565,0.9220686602335791,-1.0578501904987616,0.5492257056001397,-0.1100683536342567,-0.2461845648238468,0.24217677035623109,0.08972745597054593,0.09609608159016249,-4.658470763759547e-05,0.1367604758482984,0.03574155936229499,-0.19377683475053092,0.1500317111512632,0.21494329338773674,0.029213493609025757,0.00020378799071900678,0.042115275814111924,-0.01400893353674367,-0.0011766407107754646,0.17364009991675416,-0.18392938375437012,0.18141734327010287,0.08587843547552565,-0.07869719775874534,0.0959782702217955,0.3137794525661263,0.46311378652558277,-0.7134492105988475,-2.462731014923077,-0.01780512104397218,3.258178931638324,0.0,-0.2768479451427623,-0.2610274854435661,0.12030062645839322,0.1962298749274553,0.7011781368006771,0.11490710312825791,0.0,-0.008634211828590622,-0.008513579187731648,-0.00029935120733048633
1799,-0.022160025438093495,-0.18396770350876335,1.5117631919103522,0.4981343018406587,0.9216672861673963,-1.0573788507855886,0.5508376796388185,-0.10791458474532717,-0.2490924306901127,0.23044251193295903,0.0897017031832134,0.11189114912348389,-4.658470763759547e-05,0.13554958510990586,0.034526847234524746,-0.19340680181102574,0.1513217639994672,0.21844097940002286,0.0302018250505431,0.00020378799071900678,0.04207216870029935,-0.01405161511549619,-0.0011781474139955894,0.1429502175938243,-0.1882182665184585,0.1820181930426496,0.083795041050702,-0.08027761906715027,0.09427123756444408,0.3224060763414018,0.4307688338424518,-0.581593500871959,-2.34693371372413,-0.0051507374929828645,3.159123923074859,0.0,-0.2421866124861852,-0.24295091707538974,0.07400917463951726,0.25801958783617235,0.6995616532507382,0.19767319729641858,0.0,-0.00862172410549787,-0.008536614118758301,-0.00030135117672834864
1800,-0.021520385468806583,-0.18490001150259316,1.5126245467808315,0.498560171346307,0.9212598511032425,-1.0569270034252343,0.5524784472177205,-0.10582909762381922,-0.25137021033141965,0.21936403198893542,0.08968012187894898,0.12701526434663837,-4.6584707637578126e-05,0.1343037657703525,0.03336175199377677,-0.19323075194944375,0.1525607678078166,0.22187014680673942,0.03151295293999794,0.00020378799071869874,0.0420291182799428,-0.014094336020301862,-0.00117965415255853,0.12793246530071894,-0.18646811612348765,0.1722769954511088,0.08517687819715217,-0.08148986103115068,0.09037263073818305,0.3281649856691187,0.4171120030301578,-0.45557185122288313,-2.2157734336138386,-0.0043164117183438705,3.024928770707257,3.4695682188865737e-15,-0.24917257688892963,-0.23302719282097392,0.035211203003999596,0.24780942300373854,0.6858574531532158,0.2622347434127395,-6.161194188694673e-14,-0.008610385017974698,-0.008544479604299552,-0.0003013582455385975
1801,-0.020892622209277234,-0.18582349279399246,1.5134288126278106,0.49900406438251627,0.9208465139955582,-1.0564980057172089,0.5541501659568293,-0.10374449960877649,-0.2530801421808156,0.20899007732781516,0.08957440168970099,0.14130847362265642,-4.6584707637578126e-05,0.13295129603869751,0.03221589403675893,-0.19311134011939862,0.15363253651026684,0.22520994640654937,0.03262495835233896,0.00020378799071869874,0.04198610230596955,-0.01413701465012693,-0.0011811521860205273,0.1255570403243217,-0.18470271393376653,0.16085879166668807,0.08878171030397689,-0.08267031099584808,0.08580254054047394,0.33435543407648255,0.4169341755217573,-0.34199832326506296,-2.0748634520049762,-0.02114477689321503,2.8587417727798132,0.0,-0.2705034008555099,-0.22917960159550807,0.023883200764915805,0.21436123275640512,0.6679832670406338,0.2224088560118069,0.0,-0.008603495500514834,-0.008536024312653054,-0.0002996171644963492
1802,-0.02031627989099522,-0.18672776887173032,1.5142067143250926,0.4994564636265227,0.9204280725076678,-1.056093598225291,0.5558196849095599,-0.10170862612194838,-0.25424650221470246,0.19930540472347388,0.08930815300801702,0.15458653039125111,-4.6584707637578126e-05,0.1315553575172628,0.031139400892878876,-0.19289548213464996,0.15473927227138906,0.22858707691686198,0.03323344814709446,0.00020378799071869874,0.04194314759336565,-0.01417970360172645,-0.001182648212900218,0.11527249261353834,-0.1808615369462267,0.1555857774270166,0.09048301132658258,-0.08369122271955154,0.08088432541951197,0.33391546142310474,0.4071889292669637,-0.23328016029036885,-1.9370022221797156,-0.05325159756490782,2.6557041748078505,0.0,-0.2791974626827586,-0.21530615406887282,0.043173105918516884,0.2213548889302188,0.6754497101052354,0.12170221263718735,0.0,-0.008591242798394304,-0.008538088739698569,-0.00029921583400789706
1803,-0.019846837711493207,-0.187586306706804,1.5150133668648635,0.4999030473030052,0.9200064478551286,-1.0557193252919426,0.5574108607123045,-0.09980052209928544,-0.25492111661228384,0.1902500225506744,0.08892103379878051,0.1666669817059597,-4.6584707637578126e-05,0.1301518523085606,0.030192171230341226,-0.19241406858011564,0.15604195731591336,0.23221847979351504,0.03359877133437802,0.00020378799071869874,0.041900229699074636,-0.014222471847041215,-0.001184151291463545,0.09389171756541165,-0.17171356867734047,0.16133614690938272,0.08931985716771668,-0.08432787790141508,0.07485720304811516,0.31824628376319863,0.3816341432534725,-0.13492759545054675,-1.8111397367771107,-0.07742654802842183,2.416174712094564,0.0,-0.2807108530316566,-0.18945255417591558,0.09628607625852127,0.2605461154063944,0.726305960880257,0.07306719127137269,0.0,-0.00858387887843527,-0.008553948037055238,-0.0003006262200303984
1804,-0.019398360533781554,-0.1883811459353505,1.5159299576160377,0.5003515338395107,0.9195834931786228,-1.0553802400712446,0.5588537200415944,-0.09799166328086525,-0.25532753894030685,0.181792744655485,0.0885523117188526,0.17744073890366008,-4.6584707637578126e-05,0.12871566869950987,0.029277512721070657,-0.19159638046758015,0.15751284417911912,0.2362007765246275,0.03417830108212777,0.00020378799071869874,0.04185733129376625,-0.014265283194541402,-0.0011856577551808785,0.08969857065017912,-0.15897340208279143,0.18332455771997686,0.08970044247436701,-0.08459389199237889,0.06781941453609383,0.28858195225664524,0.3617844086250964,-0.08128730672538613,-1.6915147001696205,-0.07374699356041617,2.1548267541657156,0.0,-0.28724676154177253,-0.1829380958318088,0.16354333860715106,0.2941876549680535,0.796487184717644,0.11591000078901219,0.0,-0.008579980945670494,-0.008562568775448068,-0.0003013032744958299
1805,-0.018762004868824678,-0.18908868037864918,1.5170504985528177,0.5008303442531338,0.9191616437501101,-1.0550791742491694,0.5601111236867838,-0.09615523320816997,-0.25578771189428695,0.17399790641988078,0.08831800533482424,0.18684022536383801,-4.6584707637578126e-05,0.12722531338918014,0.028152155756699992,-0.19053510266356175,0.15911285820622634,0.24041886199782422,0.035052020965730804,0.00020378799071869874,0.04181434331987172,-0.014307980502724377,-0.0011871499157939803,0.12727558147557624,-0.14151183472365386,0.2241160205677308,0.09576542987885245,-0.08437283466742579,0.060215269034564284,0.25148951899696115,0.3672988522186975,-0.09203780766392582,-1.5590221374265827,-0.046862914739148887,1.8799629997354141,0.0,-0.29808148048824884,-0.22507925975259754,0.21226297973275526,0.32001399041988515,0.8436465814304873,0.1747500845142704,0.0,-0.00859789528903435,-0.008539760114806736,-0.00029844255366276147
1806,-0.01783928329378289,-0.18965098526378538,1.5184404553755027,0.5013515559600171,0.9187444272900116,-1.0548219475254406,0.5611716776396295,-0.09425585490190619,-0.25644660384984214,0.16701214951548532,0.08824892129676568,0.19476672541138249,-4.6584707637578126e-05,0.12566214259410255,0.0266909481727377,-0.1893862978238782,0.16087395056205248,0.24466730894003696,0.03596421337312384,0.00020378799071869874,0.04177123313313406,-0.014350569339059798,-0.001188628707631167,0.18455076535141948,-0.11246490785481875,0.2780010811173645,0.10424598493980818,-0.0834462085975432,0.0514471429053215,0.21211820443807794,0.37988893897597464,-0.13178299713659147,-1.3972002152510203,-0.01381729054801585,1.585355420204788,0.0,-0.3126450864590348,-0.2922517314557505,0.22976899872901785,0.35223078219183257,0.8497190874774468,0.18244485821686218,0.0,-0.008622338711998334,-0.008518064987016584,-0.00029576870502443805
1807,-0.016797283988358915,-0.1900166420465891,1.5201009126247784,0.501885600359153,0.9183337005152615,-1.0546154317149192,0.56206999249942,-0.09248315812528803,-0.2572197157016986,0.16099836651229363,0.08835343287245899,0.2012001342959325,-4.6584707637578126e-05,0.12397006945576895,0.025076908862984703,-0.18826371948277454,0.16274178397177633,0.24876629263984415,0.036810706810932896,0.00020378799071869874,0.041727961283242014,-0.014393130575743925,-0.0011901049365554157,0.20840714524631518,-0.07313391270742772,0.33210305738573287,0.10681261309804764,-0.08214822616130199,0.04130460576599731,0.1796692516844935,0.3545517474716691,-0.15462777485819915,-1.202798640365729,0.020903045733389785,1.2867267500584454,0.0,-0.33842645621015416,-0.32281914499365993,0.2245235156750561,0.37357973915140946,0.8198253941641621,0.1693046050272976,0.0,-0.008654672472990187,-0.008512544863820776,-0.0002952561045206613
1808,-0.01593717490911568,-0.190215824293114,1.521930780885147,0.502385781488872,0.917925700845528,-1.0544577229481529,0.5629267659692151,-0.09112405273124129,-0.2580391113281647,0.15610457161030028,0.08871216017381096,0.20638684498980966,-4.6584707637578126e-05,0.1220808009744307,0.023657571101526505,-0.18722652674362097,0.16449538165134076,0.2526071019025434,0.03777551279236858,0.00020378799071869874,0.041684610524782104,-0.01443586729169046,-0.0011916004188582121,0.17202782849512893,-0.039837841700971856,0.3659864438825951,0.10003972249138028,-0.08160278609398593,0.03154285582629903,0.17136068328770868,0.2718305797208756,-0.16388485332975633,-0.9787931907789703,0.07174796797610163,1.0373783968019539,0.0,-0.37786690331750145,-0.2838774742613109,0.2074457983916297,0.35073179454748593,0.7681887019579694,0.19296794082388186,0.0,-0.008670454738178953,-0.008547641943001043,-0.0002991069148221556
1809,-0.01543961931872101,-0.19038219624078506,1.5237025257843415,0.5028366324591104,0.9175108316173134,-1.054331574154818,0.5639334955746358,-0.09028557001456795,-0.25893852888274527,0.15243259104012336,0.08944661622508646,0.2107164938435636,-4.6584707637578126e-05,0.12001723619537424,0.022631975046781105,-0.1863283730643497,0.1659623465629509,0.25625289155952424,0.0390309409019476,0.00020378799071869874,0.041641264724200336,-0.014478781656400364,-0.0011931126510429265,0.09951459627250564,-0.033275552567748674,0.35436136533278095,0.09017334574966135,-0.08297674581229962,0.0252306405180214,0.20135295869060876,0.16770240480070425,-0.1798897983509574,-0.7344217832459421,0.1468963445162049,0.8659600374327454,0.0,-0.41272738129034914,-0.2051263804426468,0.17963701445389801,0.2934032372322796,0.729183417517509,0.25109439806477046,0.0,-0.008669463127892045,-0.008583172937539853,-0.00030245700829683214
1810,-0.01525838234358259,-0.19068592262906933,1.5251778913311247,0.5032666268557641,0.9170790743882227,-1.0542101894208622,0.5652479454392085,-0.0898044042597518,-0.25987397155816755,0.14995953145393312,0.09055360668975161,0.21433552411201412,-4.6584707637578126e-05,0.11797160506697528,0.02190063984214552,-0.1856864018646999,0.16729815155971645,0.25996322235967245,0.040597037813836376,0.00020378799071869874,0.041597995063165694,-0.014521799349305753,-0.0011946312586373986,0.036248661976129415,-0.0607474008752272,0.2950834229920558,0.0860018852335476,-0.08635446404414325,0.024277795338766978,0.26289916165879573,0.09623651458262947,-0.18709507435516898,-0.4946292053162448,0.22140583141932735,0.7238313527482522,0.0,-0.4091405257925395,-0.1462721533717494,0.12839872766991178,0.2671703373817497,0.7420920973298877,0.3132303302764752,0.0,-0.008654234686208665,-0.008603839298958936,-0.0003037321348161031
